DA20-1;On-site;La faţa locului;ro;;
DA21-4;Above-ground;La suprafaţă;ro;;
DA22-7;All-purpose;Universal;ro;;
DA23-0;Special-purpose;Cu utilizare specială;ro;;
DA24-3;And related articles;Şi articole conexe;ro;;
DA25-6;Standard;Standard;ro;;
DA26-9;Management;Gestionare;ro;;
DA27-2;Administrative;Administrativ;ro;;
DA28-5;Social service;Servicii sociale;ro;;
DA29-8;Social work;Asistenţă socială;ro;;
DA30-1;Counselling;Consultanţă;ro;;
DA31-4;Daycare;Centru de zi;ro;;
DA32-7;Family-planning;Planificare familială;ro;;
DA33-0;Rehabilitation;Reabilitare;ro;;
DA34-3;Guidance;Orientare;ro;;
DA35-6;From workroom;De la locul de muncă;ro;;
DA36-9;Natural resource;Resurse naturale;ro;;
DA37-2;Recycling;Reciclare;ro;;
DA38-5;Decontamination;Decontaminare;ro;;
DA39-8;Pollution tracking;Depistarea poluării;ro;;
DA40-1;Quality control;Controlul calităţii;ro;;
DA41-4;Treatment;Tratament;ro;;
DA42-7;Including installation;Inclusiv instalare;ro;;
DA43-0;Multipurpose;Polivalent;ro;;
DA44-3;Spare parts;Piese de schimb;ro;;
EA01-5;For babies;Pentru sugari;ro;;
EA02-8;For children;Pentru copii;ro;;
EA03-1;For teenager;Pentru adolescenţi;ro;;
EA04-4;For men;Pentru bărbaţi;ro;;
EA05-7;For elderly person;Pentru persoanele în vârstă;ro;;
EA06-0;For women;Pentru femei;ro;;
EA07-3;For pregnant women;Pentru gravide;ro;;
EA08-6;For unemployed person;Pentru şomeri;ro;;
EA09-9;For homeless;Pentru persoanele fără adăpost;ro;;
EA10-2;For drug user;Pentru toxicomani;ro;;
EA11-5;For pensioner;Pentru pensionari;ro;;
EA12-8;For/Adapted for disabled person;Destinat/Adaptat persoanelor cu dizabilităţi;ro;;
EA13-1;For/Adapted for physical disabled;Destinat/Adaptat persoanelor invalide;ro;;
EA14-4;For/Adapted for paralysed person;Destinat/Adaptat persoanelor paralizate;ro;;
EA15-7;For/Adapted for paralysed on one side person;Destinat/Adaptat persoanelor paralizate pe o parte;ro;;
EA16-0;For/Adapted for tetraplegic person;Destinat/Adaptat persoanelor tetraplegice;ro;;
EA17-3;For/Adapted for paraplegic person;Destinat/Adaptat persoanelor paraplegice;ro;;
EA18-6;For/Adapted for mute person;Destinat/Adaptat persoanelor mute;ro;;
EA19-9;For/Adapted for hard of hearing person;Destinat/Adaptat persoanelor cu deficienţe de auz;ro;;
EA20-2;For/Adapted for deaf-mute person;Destinat/Adaptat persoanelor surdomute;ro;;
EA21-5;For/Adapted for visually impaired person;Destinat/Adaptat persoanelor cu deficienţe de vedere;ro;;
EA22-8;For/Adapted for mentally disabled;Destinat/Adaptat persoanelor cu deficienţe mentale;ro;;
EA23-1;For passenger;Pentru pasageri;ro;;
EA24-4;For restricted-clientele;Pentru clientelă restrânsă;ro;;
EA25-7;For prisoners;Pentru deţinuţi;ro;;
EA26-0;For patient;Pentru pacienţi;ro;;
EA27-3;For non-emergency patient;Pentru pacienţii fără urgenţe;ro;;
EA28-6;For regular passenger;Pentru pasagerii obişnuiţi;ro;;
EA29-9;For human use;Pentru uz uman;ro;;
EA30-2;For animal use;Pentru uz animal;ro;;
FA01-6;For educational use;Pentru uz pedagogic;ro;;
FA02-9;For kindergarten use;Pentru grădiniţe;ro;;
FA03-2;For school use;Pentru şcoală;ro;;
FA04-5;For training purposes;Pentru formare profesională;ro;;
FB01-7;For military use;Pentru uz militar;ro;;
FB02-0;For weapons and ammunition;Pentru arme şi muniţii;ro;;
FB03-3;For the police force;Pentru poliţie;ro;;
FB04-6;For firefighting;Pentru stingerea incendiilor;ro;;
FB05-9;For prison use;Pentru utilizare în închisoare;ro;;
FB06-2;For rescue;De salvare;ro;;
FB07-5;For emergency;De urgenţă;ro;;
FB08-8;For fire protection;Pentru protecţie împotriva incendiilor;ro;;
FB09-1;For security system;Pentru sistemele de securitate;ro;;
FB10-4;For nuclear protection;Pentru protecţie nucleară;ro;;
FB11-7;In case of radiation;În caz de iradiaţii;ro;;
FB12-0;For terrorist prevention;Pentru prevenirea terorismului;ro;;
FB13-3;With military specifications;Cu specificaţii militare;ro;;
FC01-8;For waste disposal;Pentru eliminarea deşeurilor;ro;;
FC02-1;For waste material;Pentru deşeuri;ro;;
FC03-4;For domestic waste;Pentru resturi menajere;ro;;
FD01-9;For spring;Pentru primăvară;ro;;
FD02-2;For summer;Pentru vară;ro;;
FD03-5;For fall;Pentru toamnă;ro;;
FD04-8;For winter;Pentru iarnă;ro;;
FD05-1;For all seasons;Pentru toate anotimpurile;ro;;
FE01-0;For packing goods;Pentru ambalarea mărfurilor;ro;;
FE02-3;For parcels;Pentru colete;ro;;
FE03-6;For post-office use;Pentru oficiu poştal;ro;;
FF01-1;For cleaning;Pentru curăţat;ro;;
FF02-4;For day homes;Pentru centre de zi;ro;;
FG01-2;For access;De acces;ro;;
FG02-5;For exhibition use;Pentru expoziţie;ro;;
FG03-8;For graphic purposes;În scopuri grafice;ro;;
FG04-1;For heating;Pentru încălzire;ro;;
FG05-4;For industrial use;Cu utilizare industrială;ro;;
FG06-7;For printing;Pentru tipărire;ro;;
FG07-0;For naval use;Cu utilizare navală;ro;;
FG08-3;For office use;Pentru birou;ro;;
FG09-6;For indoor use;Pentru interior;ro;;
FG10-9;For outdoor use;Pentru exterior;ro;;
FG11-2;For scientific purposes;În scopuri ştiinţifice;ro;;
FG12-5;For storage purposes;Pentru depozitare;ro;;
FG13-8;For survival;De supravieţuire;ro;;
FG14-1;For technical uses;Cu utilizare tehnică;ro;;
FG15-4;For test purposes;Pentru testare;ro;;
FG16-7;For urban use;Cu utilizare urbană;ro;;
FG17-0;For use in agriculture;Pentru agricultură;ro;;
FG18-3;For use in horticulture;Pentru horticultură;ro;;
FG19-6;For camping;Pentru camping;ro;;
FG20-9;For kitchen use;Pentru bucătărie;ro;;
FG21-2;For subsea use;Cu utilizare submarină;ro;;
FG22-5;For cosmetics;Pentru cosmetică;ro;;
FG23-8;For tourism;Pentru turism;ro;;
FG24-1;For use in artistic performances;Cu utilizare în activităţi artistice;ro;;
FG25-4;For buildings or goods of particular historical or architectural interest;Pentru imobile sau bunuri de interes istoric sau arhitectural deosebit;ro;;
GA01-7;Specific weight required;Greutate specifică necesară;ro;;
GA02-0;Gross vehicle weight limited;Greutate brută limitată a vehiculului;ro;;
GA03-3;Specific tonnes per annum required;Număr specific de tone pe an necesare;ro;;
GA04-6;Specific kg per annum required;Număr specific de kilograme pe an necesare;ro;;
GA05-9;Specific height required;Înălţime specifică necesară;ro;;
GA06-2;Specific width required;Lăţime specifică necesară;ro;;
GA07-5;Specific thickness required;Grosime specifică necesară;ro;;
GA08-8;Specific length required;Lungime specifică necesară;ro;;
GA09-1;Specific diameter required;Diametru specific necesar;ro;;
GA10-4;Specific volume required;Volum specific necesar;ro;;
GA11-7;Specific litres per annum required;Număr specific de litri pe an necesari;ro;;
GA12-0;Specific size required;Dimensiune specifică necesară;ro;;
GA13-3;Specific unit size required;Dimensiune unitară specifică necesară;ro;;
GA14-6;Specific capacity required;Capacitate specifică necesară;ro;;
GA15-9;Specific circumference required;Circumferinţă specifică necesară;ro;;
GA16-2;Specific depth required;Adâncime specifică necesară;ro;;
GA17-5;Specific kWh per annum required;Număr specific de kWh pe an necesari;ro;;
GA18-8;Specific MWh per annum required;Număr specific de MWh pe an necesari;ro;;
GA19-1;Per annum (pa);Pe an (p.a.);ro;;
GA20-4;Specific power;Putere specifică;ro;;
GA21-7;Specific pressure;Presiune specifică;ro;;
GA22-0;Specific voltage required;Tensiune specifică necesară;ro;;
GA32-0;Specific degrees Celsius required;Număr specific de grade Celsius necesare;ro;;
GA33-3;Specific degrees Fahrenheit required;Număr specific de grade Fahrenheit necesare;ro;;
GB01-8;Daily;Zilnic;ro;;
GB02-1;Weekly;Săptămânal;ro;;
GB03-4;Monthly;Lunar;ro;;
GB04-7;Annually;Anual;ro;;
GC01-9;Not exceeding;Care nu depăşeşte;ro;;
GC02-2;In excess of;Peste;ro;;
GC03-5;A maximum of;Maxim;ro;;
GC04-8;A minimum of;Minim;ro;;
GC05-1;Phase:;Fază:;ro;;
GC06-4;Rating:;Randament:;ro;;
GC07-7;Reference:;Referinţă:;ro;;
GC08-0;Response time;Timp de reacţie;ro;;
GC09-3;Rooms:;Camere:;ro;;
GC10-6;Scale of work:;Dimensiunea lucrărilor:;ro;;
GC11-9;Specifications:;Specificaţii:;ro;;
GC12-2;Subsidiary lot:;Lot secundar:;ro;;
GC13-5;Type:;Tip:;ro;;
GC14-8;Type of architecture:;Tip de arhitectură:;ro;;
GC15-1;Type of protocol:;Tip de protocol:;ro;;
GC16-4;Type of standard:;Tip de standard:;ro;;
GC17-7;Dwellings:;Locuinţe:;ro;;
GC18-0;Lots:;Loturi:;ro;;
GC19-3;Lot No;Lot nr.;ro;;
GC20-6;Main lot:;Lot principal:;ro;;
GC21-9;Area:;Suprafaţă:;ro;;
GC22-2;Commissioning in;Punere în funcţiune;ro;;
GC23-5;Lengthening;Alungire;ro;;
GC24-8;Whole;Întreg;ro;;
GC25-1;Number:;Număr:;ro;;
GC26-4;Number of channels:;Număr de canale:;ro;;
GC27-7;Number of items:;Număr de articole:;ro;;
GC28-0;Number of phases:;Număr de faze:;ro;;
GC29-3;Number of seats:;Număr de locuri:;ro;;
GC30-6;Number of sets:;Număr de ansambluri:;ro;;
GC31-9;Number of units:;Număr de unităţi:;ro;;
GC32-2;Number of users:;Număr de utilizatori:;ro;;
GC33-5;Number of sheets:;Număr de foi:;ro;;
GC34-8;Number of copies:;Număr de exemplare:;ro;;
HA01-8;Cook and chill;Gătit şi refrigerat;ro;;
HA02-1;Cook and frozen;Gătit şi congelat;ro;;
HA03-4;Kosher;Kasher;ro;;
HA04-7;Pork free;Fără porc;ro;;
HA05-0;Alcohol free;Fără alcool;ro;;
HA06-3;Diabetic meal;Mâncare pentru diabetici;ro;;
HA07-6;Gluten free meal;Mâncare fără gluten;ro;;
HA08-9;High fibre meal;Mâncare cu conţinut bogat de fibre;ro;;
HA09-2;Low calorie meal;Mâncare cu conţinut redus de calorii;ro;;
HA10-5;Low cholesterol/fat meal;Mâncare cu conţinut redus de colesterol/grăsimi;ro;;
HA11-8;Low protein meal;Mâncare cu conţinut redus de proteine;ro;;
HA12-1;Low purine meal;Mâncare cu conţinut redus de purină;ro;;
HA13-4;Low sodium meal;Mâncare cu conţinut redus de sodiu;ro;;
HA14-7;Non-lactose meal;Mâncare fără lactoză;ro;;
HA15-0;Peanut allergy meal;Mâncare fără alune (nonalergică);ro;;
HA16-3;Vegetarian meal;Mâncare vegetariană;ro;;
HA17-6;Vegetarian Lacto-Ovo meal;Mâncare lacto-ovo-vegetariană;ro;;
HA18-9;Religious meal;Mâncare pentru practicanţii religioşi;ro;;
HA19-2;Hallal;Hallal;ro;;
HA20-5;Carcass;Carcasă;ro;;
HA21-8;Par-fried;Parţial prăjit;ro;;
HA22-1;In syrup;În sirop;ro;;
HA23-4;In tomato sauce;În sos tomat;ro;;
HA24-7;In natural juice;În suc propriu;ro;;
HA25-0;Unsalted;Nesărat;ro;;
HA26-3;Salted;Sărat;ro;;
HA27-6;Cooked;Gătit;ro;;
HA28-9;Baked;Copt;ro;;
HA29-2;Fried;Prăjit;ro;;
HA30-5;Steamed;Gătit cu aburi;ro;;
HA31-8;Wet mix;Preparat lichid;ro;;
IA01-9;Cook and chill;Proiectare şi construcţie;ro;;
IA02-2;Cook and frozen;Proiectare şi pozare;ro;;
IA03-5;Kosher;Extensie;ro;;
IA04-8;Pork free;Exterior;ro;;
IA05-1;Alcohol free;Lucrări de finisare;ro;;
IA06-4;Diabetic meal;Echipat;ro;;
IA07-7;Gluten free meal;Accesoriu pentru;ro;;
IA08-0;High fibre meal;Suprafeţe;ro;;
IA09-3;Low calorie meal;Interior;ro;;
IA10-6;Low cholesterol/fat meal;Modernizare;ro;;
IA11-9;Low protein meal;Modificare;ro;;
IA13-5;Low purine meal;Reconstrucţie;ro;;
IA14-8;Low sodium meal;Renovare şi extindere;ro;;
IA15-1;Non-lactose meal;Înlocuire;ro;;
IA16-4;Peanut allergy meal;Cu mai multe etaje;ro;;
IA17-7;Vegetarian meal;Pe ţărm (onshore);ro;;
IA18-0;Vegetarian Lacto-Ovo meal;Reînnoire a suprafeţei;ro;;
IA19-3;Religious meal;Transformare;ro;;
IA20-6;Hallal;Ieşitură (construcţii);ro;;
IA21-9;Carcass;În larg (offshore);ro;;
IA22-2;Par-fried;Examinare;ro;;
IA23-5;In syrup;Examinare şi reparare;ro;;
IA24-8;In tomato sauce;Recondiţionare;ro;;
IA25-1;In natural juice;Înnoire;ro;;
IA26-4;Unsalted;Înlăturare;ro;;
IA27-7;Salted;Reînnoire;ro;;
IA28-0;Cooked;Consolidare;ro;;
IA29-3;Baked;Concav;ro;;
IA30-6;Fried;Iluminat;ro;;
IA31-9;Steamed;Îmbunătăţiri;ro;;
IA32-2;Wet mix;Teren accidentat;ro;;
IA33-5;;Resturi feroase;ro;;
IA34-8;;Lărgire;ro;;
IA35-1;;Compartimentare;ro;;
IA36-4;;Pentru construcţii;ro;;
IA37-7;;Pentru izolaţie;ro;;
IA38-0;;Pentru instalaţii mecanice;ro;;
IA39-3;;Pentru autostrăzi;ro;;
IA40-6;;Renovare;ro;;
IA41-9;;Restaurare;ro;;
IA42-2;;Pereţi;ro;;
JA01-1;For computer hardware;Pentru hardware;ro;;
JA02-4;For computer software;Pentru software;ro;;
JA03-7;For network use;Pentru utilizare în reţea;ro;;
JA04-0;For design;Pentru proiectare;ro;;
JA05-3;Desktop;De birou;ro;;
JA06-6;For development;Pentru dezvoltare;ro;;
JA07-9;Online;On-line;ro;;
JA08-2;Upgrade;Actualizare;ro;;
JA09-5;Multimedia;Multimedia;ro;;
JA10-8;For Internet;Pentru internet;ro;;
JA11-1;For intranet;Pentru intranet;ro;;
JA12-4;For network;Pentru reţea;ro;;
JA13-7;For local area network;Pentru reţea locală (LAN);ro;;
JA14-0;For wide area network;Pentru reţea extinsă (WAN);ro;;
JA15-3;With licence;Cu licenţă;ro;;
JA16-6;Free licence;Fără licenţă;ro;;
JA17-9;For data;Pentru date;ro;;
JA18-2;For auditing;Pentru audit;ro;;
JA19-5;For server;Pentru server;ro;;
JA20-8;For back-up;De siguranţă;ro;;
JA21-1;For developing;De dezvoltare;ro;;
JA22-4;For programming;Pentru programare;ro;;
JA23-7;For upgrading;Pentru actualizare;ro;;
JA24-9;Broadband;Bandă largă;ro;;
KA01-2;For district heating;Pentru încălzire urbană;ro;;
KA02-5;For drainage;Pentru drenaj;ro;;
KA03-8;For electrical equipment;Pentru echipament electric;ro;;
KA04-1;For electrical installations;Pentru instalaţii electrice;ro;;
KA05-4;For sewage treatment;Pentru tratarea apelor reziduale;ro;;
KA06-7;For the gas industry;Pentru industria de gaz;ro;;
KA07-0;For the oil industry;Pentru industria petrolului;ro;;
KA08-3;For the storage of natural gas;Pentru depozitarea gazelor naturale;ro;;
KA09-6;For the treatment of water;Pentru tratarea apei;ro;;
KA10-9;For use in the water industry;Pentru industria apei;ro;;
KA11-2;For water utilities;Pentru companii de apă;ro;;
KA12-5;For electricity production;Pentru producerea de electricitate;ro;;
KA13-8;Industrial supply;Aprovizionare industrială;ro;;
KA14-1;Foul water;Ape reziduale;ro;;
KA15-4;Steam;Aburi;ro;;
KA16-7;For the energy industry;Pentru industria de energie;ro;;
LA01-3;For anaesthetics;Pentru anestezie;ro;;
LA02-6;For artificial-kidney treatment;Pentru dializă renală;ro;;
LA03-9;For autopsy;Pentru autopsie;ro;;
LA04-2;For bronchial endoscopy;Pentru endoscopia bronşică;ro;;
LA05-5;For burns;Pentru arsuri;ro;;
LA06-8;For cytostatic treatment;Pentru tratament citostatic;ro;;
LA07-1;For diagnostic radiology;Pentru radiologie de diagnosticare;ro;;
LA08-4;For dietary use;Cu utilizare în dietetică;ro;;
LA09-7;For disinfection;Pentru dezinfecţie;ro;;
LA10-0;For dispensary use;Pentru dispensar;ro;;
LA11-3;For endovascular use;Cu utilizare endovasculară;ro;;
LA12-6;For gynaecology;Pentru ginecologie;ro;;
LA13-9;For haemodialysis;Pentru hemodializă;ro;;
LA14-2;For haemodynamics;Pentru hemodinamică;ro;;
LA15-5;For heart surgery;Pentru cardiochirurgie;ro;;
LA16-8;For hospital use;Pentru spital;ro;;
LA17-1;For immunology;Pentru imunologie;ro;;
LA18-4;For infusion;Pentru perfuzie;ro;;
LA19-7;For injection;Pentru injectare;ro;;
LA20-0;For intensive-care use;Pentru terapie intensivă;ro;;
LA21-3;For laboratory use;Pentru laborator;ro;;
LA22-6;For medical personnel;Pentru personalul medical;ro;;
LA23-9;For medical use;Cu utilizare medicală;ro;;
LA24-2;For neuro-angiographical use;Cu utilizare neuroangiografică;ro;;
LA25-5;For neuro-surgical use;Cu utilizare neurochirurgicală;ro;;
LA26-8;For nursing staff;Pentru personalul de asistenţă medicală;ro;;
LA27-1;For operating theatre;Pentru sala de operaţie;ro;;
LA28-4;For operating-theatre use;Cu utilizare în sala de operaţie;ro;;
LA29-7;For orthopaedic use;Cu utilizare ortopedică;ro;;
LA30-0;For osteosynthesis;Pentru osteosinteză;ro;;
LA31-3;For paediatric medicine;Pentru pediatrie;ro;;
LA32-6;For paramedical use;Cu utilizare paramedicală;ro;;
LA33-9;For pathology;Pentru patologie;ro;;
LA34-2;For peritoneal dialysis;Pentru dializă peritoneală;ro;;
LA35-5;For psychiatric purposes;Cu utilizare în psihiatrie;ro;;
LA36-8;For radiodiagnosis;Pentru radiodiagnosticare;ro;;
LA37-1;For radio-immunoassay;Pentru analiză radioimunologică;ro;;
LA38-4;For radio-immunology;Pentru radioimunologie;ro;;
LA39-7;For radiology;Pentru radiologie;ro;;
LA40-0;For radiotherapy reagents;Pentru reactivi de radioterapie;ro;;
LA41-3;For serology;Pentru serologie;ro;;
LA42-6;For surgical use;Cu utilizare chirurgicală;ro;;
LA43-9;For the artificial-kidney unit;Pentru unitatea de dializă renală;ro;;
LA44-2;For therapeutic medicine;Pentru medicină terapeutică;ro;;
LA45-5;For therapeutic purposes;În scopuri terapeutice;ro;;
LA46-8;For transperitoneal dialysis;Pentru dializă transperitoneală;ro;;
LA47-1;For treatment of hypothermia;Pentru tratarea hipotermiei;ro;;
LA48-4;For urology treatment;Pentru tratament urologic;ro;;
LA49-7;For X-ray unit;Pentru unitatea de radiologie;ro;;
LA50-0;For cardiology;Pentru cardiologie;ro;;
LA51-3;For cardiovascular use;Cu utilizare cardiovasculară;ro;;
LA52-6;Medical;Medical;ro;;
LA53-9;For post-mortem use;Cu utilizare post mortem;ro;;
LA54-2;For vascular use;Cu utilizare vasculară;ro;;
LA55-5;For veterinary use;Cu utilizare veterinară;ro;;
MA01-4;For aircraft;Pentru aeronave;ro;;
MA02-7;For aircraft crews;Pentru echipaje de aeronave;ro;;
MA03-0;For buses;Pentru autobuze;ro;;
AB04-1;Clay;Clay;ru;;
MA04-3;For cars;Pentru automobile;ro;;
MA05-6;For civil aircraft;Pentru aeronave civile;ro;;
MA06-9;For industrial vehicles;Pentru aeronave industriale;ro;;
MA07-2;For motor vehicles;Pentru autovehicule;ro;;
MA08-5;For railway use;Cu utilizare feroviară;ro;;
MA09-8;For transport;Pentru transport;ro;;
MA10-1;For use in airports;Pentru aeroport;ro;;
MA11-4;For vehicles;Pentru vehicule;ro;;
MA12-7;For urban transport;Pentru transportul urban;ro;;
MA13-0;For waterways;Pentru căi navigabile;ro;;
MA14-3;For boats;Pentru ambarcaţiuni;ro;;
MB01-5;Left-hand-drive;Volan pe stânga;ro;;
MB02-8;Right-hand-drive;Volan pe dreapta;ro;;
MB03-1;Subsea;Submarin;ro;;
MB04-4;High speed;De mare viteză;ro;;
MD01-7;Using refrigerated vehicles;Cu vehicule frigorifice;ro;;
MD02-0;Using tanker vehicles;Cu vehicule cisternă;ro;;
MD03-3;Using vehicles adapted for bulk goods;Cu vehicule adaptate la mărfuri în vrac;ro;;
MD04-6;Using container vehicles;Cu vehicule portcontainer;ro;;
MD05-9;Using furniture-removal vehicles;Cu vehicule de transportat mobilă;ro;;
MD06-2;Using loading trailers;Cu remorci de încărcare;ro;;
MD07-5;Using armoured car;Cu automobile blindate;ro;;
ME01-8;Of dry bulk goods;De mărfuri uscate în vrac;ro;;
ME02-1;Of natural gas;De gaze naturale;ro;;
ME03-4;Of corpse;De cadavre;ro;;
ME04-7;Of artistic objects;De obiecte de artă;ro;;
ME05-0;Of toxic substances;De substanţe toxice;ro;;
MF01-9;Using aircraft;Cu aeronavă;ro;;
MF02-2;Using tram;Cu tramvai;ro;;
MF03-5;Using specialised vehicles;Cu vehicule specializate;ro;;
MF04-8;Using car;Cu automobil;ro;;
MF05-1;Using bus;Cu autobuz;ro;;
MF06-4;Using coach;Cu autocar;ro;;
MF07-7;Using balloon;Cu balon;ro;;
MF08-0;Using zeppelin;Cu zepelin;ro;;
MF09-3;Using hovercraft;Cu hovercraft;ro;;
MF10-6;Using zodiac;Cu zodiac;ro;;
PA01-7;Hire;Închiriere;ro;;
PA02-0;Lease;Leasing;ro;;
PA03-3;Hire-purchase;Închiriere-cumpărare;ro;;
PB01-8;With crew;Cu echipaj;ro;;
PB02-1;Without crew;Fără echipaj;ro;;
PB03-4;With driver;Cu şofer;ro;;
PB04-7;Without driver;Fără şofer;ro;;
PB05-0;With operator;Cu operator;ro;;
PB06-3;Without operator;Fără operator;ro;;
QA01-8;For broadcast avertising;Pentru publicitate la radiodifuziune;ro;;
QA02-1;For advertising on radio;Pentru publicitate la radio;ro;;
QA03-4;For advertising on television;Pentru publicitate la televiziune;ro;;
QA04-7;For advertising on the Internet;Pentru publicitate prin internet;ro;;
QA05-0;For advertising in cinemas;Pentru publicitate în cinematografe;ro;;
QA06-3;For advertising in newspapers;Pentru publicitate în ziare;ro;;
QA07-6;For advertising in magazines;Pentru publicitate în reviste;ro;;
QA08-9;For advertising on posters;Pentru publicitate prin afişe;ro;;
QA09-2;For advertising by means of coupons;Pentru publicitate prin cupoane;ro;;
QA10-5;For fairs;Pentru târguri;ro;;
QA11-8;For events;Pentru evenimente;ro;;
QA12-1;For conferences;Pentru conferinţe;ro;;
QA13-4;For exhibitions;Pentru expoziţii;ro;;
QB01-9;For contract law;Pentru drept contractual;ro;;
QB02-2;For trade law;Pentru drept comercial;ro;;
QB03-5;For company law;Pentru dreptul societăţilor comerciale;ro;;
QB04-8;For competition law;Pentru drept concurenţial;ro;;
QB05-1;For administrative law;Pentru drept administrativ;ro;;
QB06-4;For private law;Pentru drept privat;ro;;
QB07-7;For public law;Pentru drept public;ro;;
QB08-0;For international law;Pentru drept internaţional;ro;;
QB09-3;For national law;Pentru drept naţional;ro;;
QB10-6;For regional law;Pentru drept regional;ro;;
QB11-9;For employment law;Pentru dreptul muncii;ro;;
QB12-2;For immigration law;Pentru dreptul în materie de imigraţie;ro;;
QB13-5;For taxation law;Pentru drept fiscal;ro;;
QB14-8;For social law;Pentru drept social;ro;;
QB15-1;For criminal law;Pentru drept penal;ro;;
QB16-4;For discrimination or harassment law;Pentru drept în materie de discriminare sau hărţuire;ro;;
QB17-7;For juvenile justice law;Pentru drept în materie de administrarea justiţiei către minori;ro;;
QB18-0;For appellate procedure;Pentru procedura de apel;ro;;
QB19-3;For defence law;Pentru drept în materie de apărare;ro;;
QB20-6;For business law;Pentru dreptul afacerilor;ro;;
QB21-9;For government antitrust law;Pentru drept în materie de practici anticoncurenţiale;ro;;
QB23-5;For bankruptcy law;Pentru dreptul falimentului;ro;;
QB24-8;For partnership law;Pentru drept în materie de parteneriat;ro;;
QB25-1;For patent law;Pentru dreptul brevetelor;ro;;
QB26-4;For trademark law;Pentru dreptul mărcilor comerciale;ro;;
QB27-7;For copyright law;Pentru drept în materie de copyright;ro;;
QB28-0;For liquidation law;Pentru drept în materie de lichidări;ro;;
QB29-3;For real estate law;Pentru drept imobiliar;ro;;
QB30-6;For mergers law;Pentru drept în materie de fuziuni;ro;;
QB31-9;For acquisitions law;Pentru drept în materie de achiziţii;ro;;
AB05-4;Concrete;Concrete;ru;;
QB32-2;For debt collection law;Pentru drept în materie de recuperare a creanţelor;ro;;
QB33-5;For healthcare claim law;Pentru drept în materie de litigii referitoare la îngrijirea medicală;ro;;
QB34-8;For personal injury law;Pentru drept în materie de vătămări personale;ro;;
QB35-1;For property law;Pentru dreptul de proprietate;ro;;
QB36-4;For employee benefits law;Pentru drept în materie de avantaje sociale pentru angajaţi;ro;;
QB37-7;For labour disputes law;Pentru dreptul conflictelor de muncă;ro;;
QB38-0;For family law;Pentru dreptul familiei;ro;;
QB39-3;For adoption law;Pentru drept în materie de adopţii;ro;;
QB40-6;For naturalization law;Pentru drept în materie de naturalizare;ro;;
QB41-9;For guardianship law;Pentru drept în materie de curatelă;ro;;
QB42-2;For custody law;Pentru drept în materie de detenţie;ro;;
QB43-5;On land;Privind terenurile;ro;;
QB44-8;On water;Privind apele;ro;;
QB45-1;On fisheries;Privind pescuitul;ro;;
QB46-4;On plants;Privind plantele;ro;;
QB47-7;On animals;Privind animalele;ro;;
QB48-0;On food;Privind alimentele;ro;;
QB49-3;On forestry;Privind silvicultura;ro;;
QB50-6;On wildlife;Privind flora şi fauna sălbatice;ro;;
QB51-9;On national park;Privind parcurile naţionale;ro;;
QB52-2;On environment;Privind mediul înconjurător;ro;;
QB53-5;On biodiversity;Privind biodiversitatea;ro;;
QB54-8;On automotive sector;Privind sectorul auto;ro;;
QB55-1;On aeronautics sector;Privind sectorul aeronautic;ro;;
QB56-4;On space industry sector;Privind sectorul aerospaţial;ro;;
QB57-7;On political issues;Privind aspectele politice;ro;;
RA01-9;In pharmaceutics;În farmaceutică;ro;;
RA02-2;In bacteriology;În bacteriologie;ro;;
RA03-5;In biomedical;În biomedicină;ro;;
RA04-8;In cardiology;În cardiologie;ro;;
RA05-1;In anatomy;În anatomie;ro;;
RA06-4;In pathology;În patologie;ro;;
RA07-7;In embryology;În embriologie;ro;;
RA08-0;In epidemiology;În epidemiologie;ro;;
RA09-3;In genetics;În genetică;ro;;
RA10-6;In immunology;În imunologie;ro;;
RA11-9;In ophthalmology;În oftalmologie;ro;;
RA12-2;In physiology;În fiziologie;ro;;
RA13-5;In toxicology;În toxicologie;ro;;
RA14-8;In neurology;În neurologie;ro;;
RA15-1;In urology;În urologie;ro;;
RA16-4;In dermatology;În dermatologie;ro;;
RB01-0;For micro-economics;Pentru microeconomie;ro;;
RB02-3;For macro-economics;Pentru macroeconomie;ro;;
RB03-6;For industrial economics;Pentru economie industrială;ro;;
RB04-9;For competition economics;Pentru economia concurenţei;ro;;
RB05-2;For regulatory economics;Pentru economia reglementării;ro;;
RB06-5;For trade economics;Pentru economie comercială;ro;;
RB07-8;For international economics;Pentru economie internaţională;ro;;
RB08-1;For national economics;Pentru economie naţională;ro;;
RB09-4;For regional economics;Pentru economie regională;ro;;
RB10-7;For geographical economics;Pentru economie geografică;ro;;
RB11-0;For banking economics;Pentru economie bancară;ro;;
RB12-3;For insurance economics;Pentru economia asigurărilor;ro;;
RB13-6;For econometrics;Pentru econometrie;ro;;
RB14-9;For monetary economics;Pentru economie monetară;ro;;
RB15-2;For foreign exchange economics;Pentru economia în domeniul schimburilor valutare;ro;;
RB16-5;For innovation economics;Pentru economia inovaţiei;ro;;
RB17-8;For economic forecasting;Pentru previziuni economice;ro;;
RB18-1;For public economics;Pentru economie publică;ro;;
RB19-4;For private economics;Pentru economie privată;ro;;
RB20-7;For market economics;Pentru economia de piaţă;ro;;
RB21-0;For planned economics;Pentru economia planificată;ro;;
RC01-1;In aerospace technology;În tehnologia aerospaţială;ro;;
RC02-4;In space technology;În tehnologia spaţială;ro;;
